2025-09-15 20:53:23,000000411634.jpg,CPU1,18.762588500976562,124.15051460266113,0.08606910705566406,73.60563468933105,487.0424687862396,0.3376491069793701,5056.0,5056.0,240.0,188.0,5056.0,5056.0,240.0,188.0,5056.0,5056.0,240.0,188.0,3923.0,3923.0,3923.0
2025-09-15 20:53:24,000000012802.jpg,CPU1,11.763334274291992,102.96154022216797,0.06794929504394531,47.10039043426514,412.25800704956055,0.27206897735595703,5056.0,5056.0,240.0,192.0,5056.0,5056.0,240.0,192.0,5056.0,5056.0,240.0,192.0,4004.0,4004.0,4004.0
2025-09-15 20:53:26,000000379113.jpg,CPU1,5.419254302978516,102.52594947814941,0.04935264587402344,21.075479984283447,398.72341752052307,0.19193243980407715,5056.0,5056.0,240.0,184.0,5056.0,5056.0,240.0,184.0,5056.0,5056.0,240.0,184.0,3889.0,3889.0,3889.0
2025-09-15 20:53:27,000000290388.jpg,CPU1,7.102489471435547,102.49495506286621,0.07224082946777344,27.330379486083984,394.4005870819092,0.2779827117919922,5064.0,5064.0,240.0,180.0,5064.0,5064.0,240.0,180.0,5064.0,5064.0,240.0,180.0,3848.0,3848.0,3848.0
2025-09-15 20:53:28,000000152104.jpg,CPU1,8.337020874023438,102.44011878967285,0.05507469177246094,31.74737548828125,390.0919723510742,0.20972442626953125,5064.0,5060.0,240.0,180.0,5064.0,5060.0,240.0,180.0,5064.0,5060.0,240.0,180.0,3808.0,3808.0,3808.0
2025-09-15 20:53:29,000000175194.jpg,CPU1,7.389068603515625,102.6463508605957,0.05602836608886719,28.433135986328125,394.98315811157227,0.21559715270996094,5064.0,5060.0,240.0,180.0,5064.0,5060.0,240.0,180.0,5064.0,5060.0,240.0,180.0,3848.0,3848.0,3848.0
2025-09-15 20:53:30,000000554030.jpg,CPU1,6.286859512329102,102.53596305847168,0.041961669921875,25.210306644439697,411.16921186447144,0.16826629638671875,5056.0,5056.0,248.0,188.0,5056.0,5056.0,248.0,188.0,5056.0,5056.0,248.0,188.0,4010.0,4010.0,4010.0
2025-09-15 20:53:31,000000445284.jpg,CPU1,8.599519729614258,102.52046585083008,0.06604194641113281,34.484074115753174,402.8029103279114,0.25412940979003906,5056.0,5056.0,248.0,192.0,5056.0,5056.0,248.0,186.0,5056.0,5056.0,240.0,180.0,4010.0,3929.0,3848.0
2025-09-15 20:53:32,000000335007.jpg,CPU1,7.351398468017578,102.49972343444824,0.07319450378417969,27.692718029022217,386.1164581775665,0.2757236957550049,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,5064.0,5064.0,232.0,172.0,3767.0,3767.0,3767.0
2025-09-15 20:53:33,000000256063.jpg,CPU1,7.462501525878906,102.47445106506348,0.06031990051269531,28.11124324798584,386.0212571620941,0.22722506523132324,5064.0,5064.0,240.0,176.0,5064.0,5064.0,240.0,176.0,5064.0,5064.0,240.0,176.0,3767.0,3767.0,3767.0
2025-09-15 20:53:34,000000078545.jpg,CPU1,6.699323654174805,102.56457328796387,0.06437301635742188,25.23635220527649,386.3607475757599,0.2424931526184082,5064.0,5064.0,240.0,176.0,5064.0,5064.0,240.0,176.0,5064.0,5064.0,240.0,176.0,3767.0,3767.0,3767.0
2025-09-15 20:53:36,000000443622.jpg,CPU1,4.416942596435547,102.53596305847168,0.06008148193359375,16.638622760772705,386.2529728412628,0.22632694244384766,5064.0,5064.0,240.0,176.0,5064.0,5064.0,240.0,176.0,5064.0,5064.0,240.0,176.0,3767.0,3767.0,3767.0
2025-09-15 20:53:37,000000450708.jpg,CPU1,7.706403732299805,102.4630069732666,0.0514984130859375,29.65424156188965,394.2776508331299,0.1981658935546875,5064.0,5064.0,240.0,176.0,5064.0,5064.0,240.0,176.0,5064.0,5064.0,240.0,176.0,3848.0,3848.0,3848.0
2025-09-15 20:53:38,000000498893.jpg,CPU1,5.666017532348633,102.70023345947266,0.05817413330078125,21.80283546447754,395.1904983520508,0.22385406494140625,5064.0,5060.0,240.0,180.0,5064.0,5060.0,240.0,180.0,5064.0,5060.0,240.0,180.0,3848.0,3848.0,3848.0
2025-09-15 20:53:39,000000284904.jpg,CPU1,6.356239318847656,102.5400161743164,0.05507469177246094,24.97366428375244,402.87972354888916,0.21638846397399902,5064.0,5060.0,248.0,188.0,5064.0,5060.0,248.0,188.0,5064.0,5060.0,248.0,188.0,3929.0,3929.0,3929.0
