Timestamp,Review,Mode,Pre_Lat_ms,Inf_Lat_ms,Post_Lat_ms,Pre_E_mJ,Inf_E_mJ,Post_E_mJ,Pre_Max_V,Pre_Mean_V,Pre_Max_C,Pre_Mean_C,Inf_Max_V,Inf_Mean_V,Inf_Max_C,Inf_Mean_C,Post_Max_V,Post_Mean_V,Post_Max_C,Post_Mean_C,Pre_Pwr_mW,Inf_Pwr_mW,Post_Pwr_mW
2025-09-16T12:36:54,1,CPU1,0.6609,0.1111,0.0131,3.2291,0.5428,0.0641,5048.0000,5048.0000,296.0000,256.0000,5048.0000,5048.0000,296.0000,256.0000,5048.0000,5048.0000,296.0000,256.0000,4886.0000,4886.0000,4886.0000
2025-09-16T12:36:55,2,CPU1,1.2774,0.2339,0.0191,6.2416,1.1428,0.0932,5048.0000,5048.0000,296.0000,256.0000,5048.0000,5048.0000,296.0000,256.0000,5048.0000,5048.0000,296.0000,256.0000,4886.0000,4886.0000,4886.0000
2025-09-16T12:36:56,3,CPU1,1.2774,0.2184,0.0217,6.1905,1.0583,0.1051,5040.0000,5040.0000,288.0000,252.0000,5040.0000,5040.0000,288.0000,252.0000,5040.0000,5040.0000,288.0000,252.0000,4846.0000,4846.0000,4846.0000
2025-09-16T12:36:57,4,CPU1,1.0204,0.1621,0.0207,4.0032,0.6360,0.0814,5056.0000,5056.0000,240.0000,184.0000,5056.0000,5056.0000,240.0000,184.0000,5056.0000,5056.0000,240.0000,184.0000,3923.0000,3923.0000,3923.0000
2025-09-16T12:36:58,5,CPU1,0.8018,0.0911,0.0186,3.1455,0.3573,0.0730,5056.0000,5056.0000,240.0000,184.0000,5056.0000,5056.0000,240.0000,184.0000,5056.0000,5056.0000,240.0000,184.0000,3923.0000,3923.0000,3923.0000
2025-09-16T12:36:59,6,CPU1,0.9973,0.1554,0.0226,3.7568,0.5856,0.0853,5056.0000,5056.0000,232.0000,172.0000,5056.0000,5056.0000,232.0000,172.0000,5056.0000,5056.0000,232.0000,172.0000,3767.0000,3767.0000,3767.0000
2025-09-16T12:37:00,7,CPU1,0.9530,0.1688,0.0153,3.5898,0.6359,0.0575,5056.0000,5056.0000,232.0000,172.0000,5056.0000,5056.0000,232.0000,172.0000,5056.0000,5056.0000,232.0000,172.0000,3767.0000,3767.0000,3767.0000
2025-09-16T12:37:01,8,CPU1,1.1072,0.1624,0.0224,4.3879,0.6434,0.0888,5056.0000,5056.0000,248.0000,188.0000,5056.0000,5056.0000,248.0000,188.0000,5056.0000,5056.0000,248.0000,188.0000,3963.0000,3963.0000,3963.0000
2025-09-16T12:37:02,9,CPU1,0.5431,0.0827,0.0117,2.1089,0.3212,0.0454,5056.0000,5056.0000,240.0000,180.0000,5056.0000,5056.0000,240.0000,180.0000,5056.0000,5056.0000,240.0000,180.0000,3883.0000,3883.0000,3883.0000
2025-09-16T12:37:03,10,CPU1,0.5326,0.1647,0.0229,2.0282,0.6274,0.0872,5056.0000,5056.0000,240.0000,180.0000,5056.0000,5056.0000,240.0000,180.0000,5056.0000,5056.0000,240.0000,180.0000,3808.0000,3808.0000,3808.0000
